track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name
6dfTtcPMSeBosVEt6wEuiq,Last Night I Didn't Get To Sleep At All,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,0ifQ9n1z9kaY2B1axL68TC,242000,2009-12-02,4,0.718,0.347,7,-10.106,1,0.0269,0.393,0.000111,0.0612,0.381,96.945,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
0a1ef2pNVnsmh1iAwocTZI,How Deep Is Your Love,02mrn74eDiNBDdeZFOfVpe,Cruxada [Julie Anne Tarroja & RJ Manese],0ifQ9n1z9kaY2B1axL68TC,223640,2009-12-02,16,0.636,0.207,1,-12.518,0,0.0374,0.905,0.0,0.109,0.42,85.022,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
1ZmPqwEIIJ1PIy4eibp2WN,Laughter In The Rain,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,0ifQ9n1z9kaY2B1axL68TC,227000,2009-12-02,5,0.676,0.471,7,-14.033,1,0.0242,0.388,0.0176,0.0971,0.637,104.058,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
0yp6HmAkB4ZmyRCTBah46Q,Knocks Me Off My Feet,4DByewLF2zlEXkPScmqsfa,Ryan & Paolo,0ifQ9n1z9kaY2B1axL68TC,230626,2009-12-02,7,0.74,0.309,5,-10.602,1,0.0447,0.613,0.0,0.297,0.379,92.056,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
4puWVaRNDlum4ZNs8iKYwO,Beginning Today,1Uqu4wt0ktkVcEwli4le97,Agot Isidro,0ifQ9n1z9kaY2B1axL68TC,206520,2009-12-02,5,0.636,0.303,0,-12.279,1,0.0268,0.573,0.0013,0.0931,0.59,87.928,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
1kfbRg1ljiK9IHa2foIUIp,If The Love Fits,3epr0J9hOWkk57Fs08hwPf,LOUIE HEREDIA,0ifQ9n1z9kaY2B1axL68TC,231000,2009-12-02,15,0.592,0.369,2,-11.172,1,0.0308,0.864,0.0,0.105,0.437,105.849,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
4TfiOlScXzqhOQSpOfLNHz,Someone's Always Saying Goodbye,46p4OWcs3kMmScf5Rh1ynv,Allona,0ifQ9n1z9kaY2B1axL68TC,230800,2009-12-02,5,0.837,0.225,8,-8.253,1,0.0611,0.852,0.0,0.106,0.589,86.985,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
0IR4T5lA2KbAGF7FALjFrv,Every Little Thing,04fMFV8y37F9Torqu7G8iI,U Turn,0ifQ9n1z9kaY2B1axL68TC,253000,2009-12-02,4,0.546,0.467,3,-8.907,1,0.0298,0.583,0.0,0.181,0.495,150.006,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
47yn9nrMFU9DLJDyV2hyUe,Never Give Up,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,0ifQ9n1z9kaY2B1axL68TC,260000,2009-12-02,8,0.575,0.21,7,-8.962,1,0.0291,0.825,0.0,0.0934,0.225,93.878,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
1qNOWpXO5hIZWnfqgRwV7F,It's Too Late,6LNXhFKw2ZsHz9xLWYswll,Cruxada,0ifQ9n1z9kaY2B1axL68TC,254000,2009-12-02,5,0.698,0.295,5,-13.457,1,0.0359,0.691,3.25e-06,0.164,0.239,89.756,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
2VgpxA5XJSBQ1FoxKpzXr8,You're My You,0uRc2tM7BgfG0i4vLraD5b,Nyoy Volante with Mannos,0ifQ9n1z9kaY2B1axL68TC,243000,2009-12-02,5,0.466,0.285,0,-10.865,1,0.0354,0.836,0.0,0.159,0.175,82.768,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
0nvc8ldaONW0Wt4UFVhBAi,Now That You're Gone,3I5ONm7nnP1LpvqsnA5dBG,Sharon Cuneta,0Q1x4rOgADne8zhy9YYJVv,255973,2005-08-17,0,0.451,0.305,5,-9.612,1,0.0293,0.559,0.0,0.129,0.134,138.56,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
2isGlmKYtvEFn5GomNCe1e,Say That You Love Me,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,0Q1x4rOgADne8zhy9YYJVv,348653,2005-08-17,1,0.312,0.266,7,-11.476,1,0.0329,0.618,6.85e-05,0.154,0.0795,124.434,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
5fZmaV9Ev3RVS367Wi2DF6,Can This Be Love,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,0Q1x4rOgADne8zhy9YYJVv,223506,2005-08-17,1,0.384,0.494,5,-4.985,1,0.0297,0.753,0.0,0.122,0.327,72.408,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
6iJeVqM6n0p0xnK21RlvaP,Hello,1vlz5PDUCNuZJeuJoufQkN,Ogie Alcasid,0Q1x4rOgADne8zhy9YYJVv,237306,2005-08-17,0,0.472,0.236,2,-11.653,1,0.029,0.774,0.000299,0.135,0.181,102.322,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
1XlMwcq7OGSc5pjSUfJDMo,Always,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,0Q1x4rOgADne8zhy9YYJVv,259173,2005-08-17,10,0.469,0.363,7,-10.798,1,0.0329,0.751,0.0,0.228,0.401,148.224,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
7HIiDaB8nUjYOFIxYPPqze,Till My Heartaches End,4UEbuAbIRXr2F2S3nm4uok,Ella May Saison,0Q1x4rOgADne8zhy9YYJVv,246133,2005-08-17,0,0.62,0.5,5,-9.157,1,0.0255,0.162,0.0,0.154,0.368,129.631,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
52O9MiCMT6bX8woSw6T04G,Too Shy To Say,5HlAsdRigFvxwPkNn4vSWz,Nonoy Zuniga,0Q1x4rOgADne8zhy9YYJVv,222400,2005-08-17,0,0.48,0.37,3,-8.964,1,0.0254,0.472,6.03e-05,0.131,0.206,82.051,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
6tCgk6KgDMVd23vR95SZbD,If You Remember Me,4fkan03zhGYM8ZTfj3hLDk,Roselle Nava,0Q1x4rOgADne8zhy9YYJVv,218773,2005-08-17,2,0.584,0.419,10,-7.409,1,0.0299,0.77,0.0,0.109,0.117,123.961,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
59WAVS6OCroNnVUPhmLqfo,From The Start,0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,0Q1x4rOgADne8zhy9YYJVv,252680,2005-08-17,0,0.636,0.382,11,-9.124,0,0.03,0.779,0.0,0.0886,0.363,127.961,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
3uEeTiGkk4yt0doWVOEGAv,A Love To Share,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,0Q1x4rOgADne8zhy9YYJVv,197040,2005-08-17,0,0.719,0.592,11,-8.965,1,0.0347,0.697,0.0113,0.0961,0.72,125.018,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
1tvqLlEK8a7G97qv85hiFY,Always Somewhere,0lyIvVIJZWM6K64it2HqWk,Bituin Escalante,0Q1x4rOgADne8zhy9YYJVv,246773,2005-08-17,5,0.52,0.542,11,-6.044,0,0.0277,0.129,0.0,0.326,0.231,123.949,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
2BGIf0qRChijdtKFusZmch,You Won't See Me Crying,6uzOSeOh07b07QjYHRdF2c,Passage,0Q1x4rOgADne8zhy9YYJVv,281253,2005-08-17,0,0.524,0.469,0,-10.763,1,0.0411,0.595,0.0143,0.308,0.57,77.069,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
457ZlWmpx4CkjN0Ri0z407,Love Hurts,2TeEZ5rfw62Mw15I4RFjXK,Jaya,0Q1x4rOgADne8zhy9YYJVv,222293,2005-08-17,1,0.501,0.525,3,-7.231,1,0.0307,0.418,0.0,0.0833,0.168,76.997,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
5z0s0msWPntpOZq6wn8jXA,You Changed My Life In A Moment,5relTuuSSW001zewisaAk2,Raymond Manalo,0Q1x4rOgADne8zhy9YYJVv,261866,2005-08-17,0,0.543,0.458,0,-8.845,1,0.0248,0.648,0.0,0.391,0.439,79.997,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
4POMJMJDh9aCdhmdhsDa3J,Through The Fire,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0Q1x4rOgADne8zhy9YYJVv,294640,2005-08-17,0,0.581,0.496,8,-9.802,1,0.0341,0.442,0.0,0.0662,0.198,129.595,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
2lK5sMLWvcPqEVIlncvVfg,What Matters Most,4oMk1QJuMWUWrNmchRJGWL,Rachel Alejandro,0Q1x4rOgADne8zhy9YYJVv,221520,2005-08-17,0,0.367,0.122,1,-13.534,1,0.0355,0.943,0.0,0.0767,0.0983,60.666,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
2az0kC3b7Knvhx5hYslY5M,Be My Lady,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,0Q1x4rOgADne8zhy9YYJVv,231773,2005-08-17,0,0.38,0.509,5,-6.802,1,0.0285,0.564,0.0,0.193,0.161,38.106,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
7Fb8eMhX85jDYde57X4Ewo,Someone's Always Saying Goodbye,46p4OWcs3kMmScf5Rh1ynv,Allona,0Q1x4rOgADne8zhy9YYJVv,237293,2005-08-17,1,0.712,0.464,7,-6.128,1,0.0274,0.581,0.0,0.062,0.205,82.746,0Q1x4rOgADne8zhy9YYJVv,Lovestruck Vol. 2
1xAHZ2OVgozulTtJyFe2PS,Hanggang,1E3KCJPiBlYibgXFtxEGLr,Wency Cornejo,6OXPvgd40Z20NO3tyBjywM,241280,2004-09-01,1,0.573,0.175,0,-11.507,1,0.0398,0.871,6.28e-06,0.11,0.209,84.667,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
099A5LIXlgzriy6lBxZ3Bv,Hurting Inside,04fMFV8y37F9Torqu7G8iI,U Turn,6OXPvgd40Z20NO3tyBjywM,255960,2004-09-01,0,0.428,0.285,9,-8.946,1,0.0293,0.858,0.0,0.158,0.334,131.132,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
5hrAZw0fwB4jKr5EaJXKu1,Ang Aking Awitin,31oMMIBDMM2Z1RQO7u8irE,Side A,6OXPvgd40Z20NO3tyBjywM,278626,2004-09-01,1,0.534,0.55,7,-9.924,1,0.0321,0.174,0.01,0.131,0.245,129.987,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
720P6xRmUAXpH8AtW0Ijbm,Seasons,6uzOSeOh07b07QjYHRdF2c,Passage,6OXPvgd40Z20NO3tyBjywM,237533,2004-09-01,1,0.603,0.291,9,-11.604,1,0.0301,0.659,2.41e-06,0.108,0.29,126.067,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
6iaYwRn6iWhLPKZ9TCMXez,Because Of You,1wOZrAWxddHrRnONyLCjsq,First Circle,6OXPvgd40Z20NO3tyBjywM,279906,2004-09-01,1,0.251,0.262,11,-11.078,1,0.0305,0.87,0.0,0.0851,0.158,175.386,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
2CXT0Ywn4L5dhiwYKH6spV,Ambon,6RV3CKY0UJIPKXyGs85Thm,True Faith,6OXPvgd40Z20NO3tyBjywM,262880,2004-09-01,1,0.416,0.299,0,-9.586,1,0.031,0.779,0.0,0.0928,0.453,109.243,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
6MqcqJ80fz2EefkiL6eRxJ,Strong Enough,1fgAj7LPAOQYbxrLrcHIwT,Eva & John,6OXPvgd40Z20NO3tyBjywM,207906,2004-09-01,1,0.554,0.377,3,-9.739,1,0.0287,0.809,0.0,0.785,0.434,150.599,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
1s7HgDey9RO4xWsc3SX0mE,So Slow,0jarApAsbmiCkYhz0590mE,Freestyle,6OXPvgd40Z20NO3tyBjywM,277933,2004-09-01,1,0.73,0.297,0,-10.495,1,0.0362,0.535,0.0,0.0819,0.451,106.16,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
3RzFXRBzqhnwGxB2cGC4Cm,Konti Man Lamang,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,6OXPvgd40Z20NO3tyBjywM,395213,2004-09-01,0,0.556,0.151,9,-15.208,0,0.0288,0.841,3.26e-06,0.0623,0.174,80.193,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
7dyWrkxQABPNfZWsYRjXJb,Oras,6nlMhRdM8k0XrRTQz5UbK7,Rannie Raymundo,6OXPvgd40Z20NO3tyBjywM,188626,2004-09-01,0,0.659,0.485,4,-8.973,1,0.0267,0.645,0.000232,0.27,0.383,94.889,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
7kmpFSQQ36xEbe9Bn4TRBg,Paano Na,6q4GISzizNQnYKJ5BwUbVk,Tribe Of Levi,6OXPvgd40Z20NO3tyBjywM,306066,2004-09-01,0,0.365,0.27,10,-12.111,1,0.0337,0.785,0.000124,0.11,0.113,130.508,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
4Tg7GHuUFUGFHICrA3AfIH,You're My You,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,6OXPvgd40Z20NO3tyBjywM,278946,2004-09-01,0,0.472,0.537,0,-11.613,1,0.0392,0.519,0.0,0.0934,0.299,97.008,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
5PDVFDpt1PFdIn3QcuMarl,Agent Orange,50ifAXDdkDGG0RTON2If8K,Slapshock,6OXPvgd40Z20NO3tyBjywM,273706,2004-09-01,8,0.522,0.817,2,-5.802,1,0.0412,0.0106,4e-06,0.354,0.373,92.991,6OXPvgd40Z20NO3tyBjywM,Acoustic Lokal
